review_index,stars,name,review,publishedAtDate,visit_time,wait_time,tolerance_label,wait_threshold,wait_satisfaction,time_sensitivity,wait_queue_perception,wait_queue_management,wait_environment,facility_quality,technical_issues,safety_perception,staff_attitude,customer_service,express_value,overall_value,recommend_score,overall_satisfaction,weekday,weekend,holiday,wait_time_numeric,season_factor,rides_count,shows_count,other_count,avg_thrill_level,max_thrill_level,facility_diversity,express_usage,main_facility_popularity,review_length_norm,detailed_mention,complaint_intensity,positive_sentiment_ratio,group_interaction_indicator,holiday_pressure_factor,seasonal_mood_adjustment
82,5,user_82,Great place for kids and adults to spend an entire day in Singapore. The Minion show is the silver lining among all the shows. There is a heavy rush at the Jurassic ride so opt for an express ticket if possible. The rides were amazing and definitely not for the weak hearted.,5/17/25,Weekday,1030 min,high_tolerance,31.68,very_satisfied,time_tolerant,0.0,0.0,0.0,0.6249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9187,1,0,0,20,0.5,2,0,1,0.3666666666666667,0.7,0.6666666666666666,1,0.18388472742405326,0.55,0.3333333333333333,0.03140692640692641,0.213,0.5,0.0,0.16666666666666666
84,2,user_84,"45 to get in , rides are busy over an hour wait for rapids ride ( maybe 10 mins on ride).the rest at least 40 mins. Very hot and limited shade available. Beer small bottle 11 dollars . Rides are old and waterworld and transformers closed. You can happly skip this in the 2 days suggested for expensive singapore.",5/17/25,Weekend,No wait,tolerance_collapse,28.8,neutral,time_tolerant,0.0,0.0,0.2,-0.2878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2878,0,1,0,0,0.5,2,1,0,0.7666666666666666,0.8,0.6666666666666666,0,0.11152725759467333,0.624,0.0,0.012820512820512822,0.0,0.0,0.0,0.0
85,5,user_85,"Super fun. You can reach here by bus from Vivo Mall city, or by MRT to Sentosa Island.",5/17/25,Weekend,No wait,high_tolerance,39.6,very_satisfied,time_tolerant,0.0,0.0,0.0,0.8074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8074,0,1,0,0,0.5,0,0,2,0.0,0.0,0.3333333333333333,0,0.20807324178110695,0.172,0.0,0.10465116279069768,0.356,0.0,0.0,0.0
86,4,user_86,"Just to clear things up, this park is not owned or operated by Universal Parks & Entertainment. Instead, the park uses Universal licenses and has a mix of familiar and unfamiliar attractions based on Universal franchises. I mention this because the park looks very much like the other Universal Studios parks but feels a little cheaper. Even identical attractions had corners cut so the magic isn't quite the same. If you are familiar with the typical Universal experience, set your expectations accordingly. That said, the park is fun. Is it the best Universal Studios themed park? Not even close but that doesn't mean it is horrible. The most unique standout attraction is Battlestar Galactica. This is a pair of roller coasters, one a calmer sit down coaster and the other a thrilling inverted coaster, that intertwine with each other. It feels like a cross between Dueling Dragons and Incredible Hulk. I wouldn't prioritize Universal Studios Singapore as a top thing to do in Singapore but if you are looking for something to do, it is worth a visit.",5/17/25,Weekend,No wait,high_tolerance,21.120000000000005,very_satisfied,time_tolerant,0.6808,0.196,0.08333333333333333,0.9833,-0.1,0.0,0.6486,0.114,0.0,0.126,0.0,0.9833,0,1,0,0,0.5,2,0,2,0.3,0.9,0.6666666666666666,0,0.20807324178110695,1.0,1.0,0.03869386464263125,0.188,0.5,0.0,0.0
88,3,user_88,"Felt its over hyped and 5000 inr is bit to high for this stuff. Transformer and jurassic park are definitely superb. Key call out, prayer hall in universal studio is a very good thing.",5/17/25,Weekday,1030 min,critical_tolerance,31.679999999999996,satisfied,time_tolerant,0.0,0.0,0.3333333333333333,0.8748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8748,1,0,0,20,0.5,1,0,2,0.2333333333333333,0.7,0.6666666666666666,0,0.1569912609238452,0.368,0.0,0.016304347826086956,0.244,0.0,0.0,0.16666666666666666
92,4,user_92,"If you play a lot, you should buy a priority ticket I went during the week and had to wait 30 minutes - 1 hour for each game. The games here are quite interesting. You can bring food in. The restaurant here is boring, just eat for a quick meal. Note that for the dinosaur park game, you should buy a raincoat from home to bring. It sells for 6/piece here. Lockers are also expensive, 4/hour. Any game that takes a long time has to be stored for 2 hours The campus is smaller than Vinpearl. Walking around is not as tiring as standing in line. The shows are small and boring. Just for the kids to watch.",5/17/25,Weekday,3060 min,high_tolerance,55.0,satisfied,time_tolerant,0.34,0.035,0.45454545454545453,0.2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2006,1,0,0,45,0.5,0,1,3,0.075,0.3,0.6666666666666666,0,0.2691427382438618,1.0,0.0,0.025688903977819273,0.043,0.5,0.0,0.375
93,5,user_93,By tiket online Any more discount For place and all so good,5/17/25,Weekday,Up to 10 min,high_tolerance,47.52,very_satisfied,time_tolerant,0.0,0.0,0.0,0.5777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777,1,0,0,5,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.1569912609238452,0.118,0.0,0.05084745762711865,0.254,0.0,0.0,0.041666666666666664
95,4,user_95,"Great but the day we went, there were huge queues for all rides so we couldn't do everything",5/16/25,Weekday,Up to 10 min,high_tolerance,38.016,very_satisfied,time_tolerant,0.6705,0.256,1.0,0.6705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6705,1,0,0,5,0.5,0,1,0,0.3,0.3,0.3333333333333333,0,0.05175821889305035,0.184,0.0,0.02753623188405797,0.256,0.5,0.0,0.041666666666666664
97,5,user_97,I cannot praise this place enough very very good place my suggestion all people in side come,5/16/25,Public holiday,No wait,high_tolerance,24.0,satisfied,time_tolerant,0.0,0.0,0.0,0.1399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399,0,0,1,0,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.1569912609238452,0.184,0.0,0.029388083735909825,0.162,0.0,0.0,0.0
98,5,user_98,"Okay, buckle up, thrill-seekers, because Universal Studios Singapore isn't just a theme park it's a full-throttle adventure that blasts you straight into the heart of your favorite movies! From the moment you step through those iconic gates, you're immersed in a world where fantasy becomes reality, and the excitement is absolutely contagious. For me, the highlights were undoubtedly the pulse-pounding rides and spectacular shows that brought cinematic magic to life. The Transformers: The Ride was an absolute game-changer. The seamless blend of 3D visuals and motion simulation made me feel like I was right there alongside Optimus Prime, battling Decepticons in a truly epic showdown. Seriously, the sheer scale and intensity of this ride are mind-blowing hold on tight! Then there's WaterWorld, a live-action stunt show that left me utterly speechless. The incredible acrobatics, pyrotechnics, and jet ski stunts performed right before your eyes are nothing short of breathtaking. The sheer commitment and skill of the performers, combined with the explosive special effects, make this a must-see spectacle that will have you on the edge of your seat from start to finish. Be prepared to get a little wet in the front rows it's all part of the fun! For a dose of fairytale charm and heartwarming humor, the Shrek 4-D Adventure is an absolute delight. This immersive experience perfectly captures the wit and charm of the Shrek movies, with fantastic 3D effects and in-theater sensations that bring the story to life in a whole new way. It's a perfect break from the high-octane rides and a guaranteed smile-inducer for all ages. And speaking of bringing movies to life, Lights, Camera, Action! Hosted by Steven Spielberg is a masterclass in special effects wizardry. Witnessing the raw power of Hollywood filmmaking unfold before your eyes, from raging storms to dramatic explosions, is truly captivating. It offers a fascinating behind-the-scenes glimpse into the magic of cinema and leaves you with a newfound appreciation for the artistry involved. But Universal Studios Singapore offers so much more beyond these incredible highlights. Wandering through the various themed zones, from the ancient Egypt of Revenge of the Mummy to the lost world of Jurassic Park, is an adventure in itself. The attention to detail in the set design and atmosphere is remarkable, making you feel truly transported to these different worlds. The thrill rides are diverse and cater to all levels of adrenaline junkies. Whether you're soaring through the air on the Battlestar Galactica dueling rollercoasters (HUMAN vs. CYLON is an experience you won't soon forget!) or braving the rapids of the Jurassic Park Rapids Adventure, there's something to get your heart racing. Beyond the rides and shows, the park is also filled with fantastic dining options and opportunities to meet your favorite characters. From snapping a photo with the Minions to indulging in themed treats, the entire experience is designed to immerse you in the world of movies. In summary, Universal Studios Singapore is an absolute must-visit for anyone looking for a day of thrilling entertainment and cinematic magic. With world-class rides, spectacular shows, and immersive themed zones, it delivers an unforgettable experience that will leave you wanting more. So grab your tickets, unleash your inner movie buff, and prepare for an adventure of a lifetime! Here are a few extra tips to make the most of your visit: * Arrive early: This will give you a head start on the crowds and allow you to experience more rides and attractions with shorter wait times. * Plan your day: Take a look at the park map and show schedules beforehand to prioritize your must-see attractions. * Utilize the Universal Express Pass: If you're short on time or visiting during peak season, the Express Pass can significantly reduce your wait times for many popular rides and shows. * Stay hydrated: Singapore's tropical climate can be hot and humid, so remember to drink plenty of water throughout the day. * Wear comfortable shoes",5/16/25,Weekend,No wait,high_tolerance,59.400000000000006,very_satisfied,time_tolerant,0.8768,0.12,0.08333333333333333,0.998,0.0,0.0,0.9201,0.11399999999999999,0.0,0.0,0.0,0.998,0,1,0,0,0.5,7,6,5,0.4305555555555556,1.0,1.0,1,0.2691427382438618,1.0,1.0,0.4239299253697781,0.155,0.5,0.0,0.0
99,4,user_99,Recommended for a first visit in SG. The no re-entry policy is garbage though. Be warned.,5/16/25,Weekday,No wait,high_tolerance,31.104,dissatisfied,time_tolerant,0.0,0.0,0.0,-0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.3612,1,0,0,0,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.047648772367873495,0.178,0.3333333333333333,0.07205279115391475,0.094,0.0,0.0,0.0
100,5,user_100,"One of the best part to go I. Singapores Pretty cosy and easy to go around. If you can go to the off peak season, you do need to have to wait for a long time. Good for family, good for group of friends, good for couple, it is fun and good to be there.",5/16/25,Weekday,1030 min,high_tolerance,31.68,very_satisfied,time_tolerant,0.6369,0.13,0.5,0.9805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805,1,0,0,20,0.5,0,2,2,0.1,0.3,0.6666666666666666,0,0.2691427382438618,0.502,0.3333333333333333,0.023904382470119518,0.381,0.5,0.0,0.16666666666666666
102,5,user_102,"Lots of amazing rides and attractions. The price was 85 Singapore currency, and its unlimited rides.",5/16/25,Weekday,1030 min,high_tolerance,47.52,very_satisfied,time_tolerant,0.0,0.0,0.5,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,1,0,0,20,0.5,0,1,1,0.3,0.6,0.6666666666666666,0,0.03771327507282563,0.2,0.0,0.03,0.32,0.0,0.0,0.16666666666666666
103,4,user_103,"External and internal areas are under upgrading, overall is enjoyable.",5/16/25,Weekday,1 hr,critical_tolerance,70.0,satisfied,time_tolerant,0.0,0.0,0.0,0.4404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404,1,0,0,60,0.5,0,0,1,0.0,0.0,0.3333333333333333,0,0.016229712858926344,0.14,0.0,0.014285714285714285,0.244,0.0,0.0,0.5
107,5,user_107,"Worth visiting this tourist attraction at Singapore. There are lot of theme based activities, roller coster rides, 4D activities on various famous movies like Transformers, Jurassic park, Minions, Shrek, Mummy etc. Indian and Chinese eateries are also available within the theme park. Start by 10 AM to enjoy and complete all activities before the closing time of 7 PM. Human roller coster ride on Battlestar Galactica is the best and must life time activity for all. Ceylon roller coaster ride is for those who enjoy the human roller coster ride.",5/16/25,Weekday,1030 min,high_tolerance,71.28,very_satisfied,time_tolerant,0.4939,0.167,0.16666666666666666,0.9517,0.0,0.0,0.3612,0.098,0.0,0.495,0.0,0.9517,1,0,0,20,0.5,5,2,0,0.6357142857142858,0.95,0.6666666666666666,0,0.2691427382438618,1.0,0.0,0.03656307129798903,0.176,0.0,0.0,0.16666666666666666
108,5,user_108,Park is small so if you go to the park by 2pm you should be able to go on every ride with little to no wait time without the need for a fast pass. My fienc and I went on a Thursday though so I'm sure weekends get busier,5/16/25,Weekday,1030 min,critical_tolerance,36.0,satisfied,time_tolerant,-0.2315,-0.055,0.3333333333333333,0.1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1672,1,0,0,20,0.5,0,1,1,0.15,0.3,0.6666666666666666,1,0.2691427382438618,0.438,0.0,0.029241306638566913,0.05,0.0,0.0,0.16666666666666666
109,5,user_109,"I am a postgraduate student in Singapore. On Sunday, May 4th, 2025, I visited Universal Studios Singapore for the second time. I bought the ticket in advance on Ctrip in China. I came alone and didn't need to queue to enter the park. Many attractions also have express lanes for single people. The queuing time for each attraction is much shorter compared to Universal Studios in other countries. The longest queuing time is forty minutes, but only for individual projects. Moreover, there is a limited park - Hello Kitty that is not available in other countries. The Sanrio characters in it are particularly cute and good-looking. I bought a lot of goods, and if there are any unsatisfactory quality issues, you can return or exchange them at any time with the receipt. Especially, an intern clerk named ""Joycelyn""mylamerilyn has a particularly good service attitude. She is serious in her work and has a good attitude. She is willing to run around to help customers find flawless goods. Because of her, I saw the service attitude of this chain amusement park, a big brand and a big company, towards customers. I am particularly satisfied. Next time, I will bring my family or classmates to Universal Studios Singapore again!",5/16/25,Weekend,No wait,high_tolerance,33.0,very_satisfied,time_tolerant,0.128,0.012000000000000004,0.1875,0.9832,0.0,0.0,0.8479,0.229,0.0,0.0,0.0,0.9832,0,1,0,0,0.5,0,2,6,0.05,0.3,0.6666666666666666,1,0.2691427382438618,1.0,1.0,0.09881985161118582,0.138,0.5,0.0,0.0
111,5,user_111,"This place just too good You must visit here in mid weekdays to avoid rush, you must be physically fit to visit this place as there is lot of walking, good thing is you can purchase a stroller for kids at jus my 30 SGD There is very limited options for food if you are vegetarian Most rides are good and are worth doing",5/16/25,Weekday,1 hr,high_tolerance,70.0,very_satisfied,time_tolerant,0.839,0.12,1.0,0.839,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.839,1,0,0,60,0.5,0,0,3,0.0,0.0,0.3333333333333333,0,0.1569912609238452,0.638,0.0,0.0219435736677116,0.179,0.5,0.0,0.5
112,5,user_112,"Wonderful experiance, would suggest to take express entry if u wish to enjoy all rides without waiting, only if there is rush. U can add after entering in park also, they have counter",5/16/25,Weekday,Up to 10 min,high_tolerance,47.52,very_satisfied,time_tolerant,0.8625,0.336,0.5,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8625,1,0,0,5,0.5,0,0,1,0.0,0.0,0.3333333333333333,1,0.18388472742405326,0.366,0.0,0.01092896174863388,0.242,0.0,0.0,0.041666666666666664
115,4,user_115,"Its a diff experience if you go with young kids, teenagers, as a couple or solo. The park is huge and they have decent attractions that are updated periodically. Check on their website about which ones to go for. Many rides have age/height restrictions for kids, so do check before getting in the line. Its a commercial and expensive place, they have strategically placed toys and other things that kids would want you to buy. So be prepared. Ample eateries, water and toilets are available. Id highly recommend buying their VIP pass if you can afford it. Average waiting time for good rides is 30-60 mins. And standing in the queue tires you quickly in Singapore heat. Id recommend wearing good sandals or waterproof shoes for few rides. They have paid lockers available in some places. We enjoyed Transformers and shreks show.",5/15/25,Weekend,1030 min,high_tolerance,30.0,very_satisfied,time_tolerant,0.4404,0.079,0.23076923076923078,0.975,0.0,0.0,0.0,0.0,0.0,0.061,0.6,0.975,0,1,0,20,0.5,1,2,3,0.3166666666666667,0.8,1.0,0,0.2691427382438618,1.0,0.0,0.021739130434782608,0.17,0.5,0.0,0.16666666666666666
